Temperature,Humidity,Pressure,WindSpeed,CloudCover,RainToday,RainTomorrow
39,90,1007,6,90,0,1
40,25,1014,24,95,0,0
32,78,1018,12,28,0,0
33,44,1008,4,64,0,0
38,25,1011,3,28,1,0
25,53,1010,34,2,1,1
22,44,1003,40,3,0,0
36,69,1005,14,12,0,0
39,76,1009,23,42,0,1
37,96,1004,27,25,0,1
30,52,1003,21,55,0,1
24,75,1006,16,94,0,1
28,50,1004,28,10,0,0
28,43,1000,39,41,0,1
20,96,1021,8,10,1,0
21,49,1006,27,11,0,0
38,61,1008,25,79,0,1
39,78,1019,5,74,1,1
24,35,1022,42,86,1,1
35,52,1005,27,24,0,0
36,60,1008,15,34,0,0
34,91,1010,31,92,1,1
31,75,1000,43,46,0,1
39,62,1017,26,6,0,0
35,65,1004,11,56,0,1
35,76,995,2,52,0,1
21,41,998,44,89,0,1
24,74,1003,36,7,0,1
36,60,1012,44,26,0,0
35,52,1022,30,15,0,0
21,61,1011,40,47,0,1
33,63,1003,5,29,0,0
28,90,1006,13,93,0,1
38,95,1023,2,57,1,1
30,30,1000,9,23,0,0
22,42,1024,38,29,0,0
18,98,999,13,93,0,1
26,45,1006,30,32,0,0
38,39,996,40,43,0,1
20,31,1005,19,37,0,0
18,83,1020,12,67,0,0
21,46,996,7,41,1,1
38,79,1021,17,94,0,1
36,73,1003,23,31,1,1
22,66,1015,33,58,0,0
24,39,1001,30,2,0,0
32,59,1000,13,37,0,1
36,91,1002,9,83,0,1
36,91,1007,9,86,0,1
20,33,1022,15,76,0,0
24,39,1001,39,97,0,1
41,68,995,11,79,1,1
41,74,1006,26,80,1,1
31,65,998,24,42,0,1
22,67,1019,19,61,0,0
31,52,1012,29,50,0,0
32,33,1002,33,83,0,1
21,70,1019,35,66,1,1
23,48,1010,40,93,0,1
22,49,1014,19,81,0,0
40,69,1012,13,76,0,1
40,99,1013,36,52,0,1
31,69,1006,25,64,0,1
40,47,1018,20,81,1,1
18,43,1022,38,25,1,0
20,64,1010,39,76,0,1
39,46,1010,29,34,0,0
31,96,1006,23,84,0,1
38,49,1003,2,5,0,0
40,67,1005,24,95,0,1
28,42,1017,16,96,0,0
24,47,1021,19,87,1,1
25,75,1004,8,49,0,1
23,33,1015,32,20,1,0
33,69,1007,24,19,0,0
38,41,1022,42,65,0,0
35,65,1000,12,37,0,1
28,38,996,41,2,0,1
20,48,1013,19,63,0,0
41,59,1024,2,99,0,0
34,40,996,30,18,1,1
33,78,1013,10,0,0,0
18,58,1010,41,54,0,1
30,30,1015,7,95,1,1
28,63,1004,11,29,1,1
35,84,1018,10,94,0,1
25,33,1007,10,25,1,0
33,39,997,6,4,0,0
35,26,1023,14,3,1,0
27,85,1003,9,66,0,1
31,33,1024,12,98,1,0
27,37,998,14,11,0,0
41,97,1014,8,1,0,0
40,64,1001,22,22,0,1
36,93,1017,32,88,0,1
37,79,1011,3,24,1,1
24,94,997,36,81,0,1
37,88,999,20,85,0,1
36,86,1010,25,67,1,1
29,79,997,15,48,0,1
21,31,1024,20,48,0,0
32,75,1002,19,91,0,1
36,66,1011,14,6,1,0
19,60,1019,7,23,0,0
23,53,1024,26,54,0,0
41,99,1020,35,27,1,1
23,85,1008,27,47,0,1
41,83,1002,21,95,1,1
24,33,1007,2,28,1,0
41,92,997,4,6,1,1
33,95,1006,24,40,1,1
27,57,1012,37,36,0,0
34,72,999,33,2,1,1
20,38,1010,32,94,1,1
41,47,1012,15,78,0,0
32,74,998,9,78,0,1
32,85,1024,14,0,0,0
32,95,1023,32,63,0,0
23,38,1002,28,53,0,1
22,80,1024,30,83,0,0
38,46,997,38,15,1,1
34,67,1011,17,57,0,0
21,63,996,31,5,0,1
22,93,1014,17,50,0,1
25,97,999,43,56,0,1
28,88,1016,23,33,0,0
23,42,1001,2,96,1,1
21,28,1023,19,26,0,0
18,52,1004,42,54,0,1
23,86,1010,35,86,1,1
41,80,1011,14,55,1,1
30,67,1001,43,80,1,1
40,78,1013,31,97,0,1
20,95,1018,19,6,1,1
39,89,998,44,28,1,1
31,33,1021,13,41,0,0
36,94,1014,25,26,0,0
18,78,1011,25,46,0,1
39,87,1019,36,61,0,1
39,99,1014,30,40,0,1
18,55,1024,19,16,0,0
40,80,1016,4,55,0,0
29,59,1012,2,51,1,1
23,61,995,2,90,1,1
33,85,1016,41,25,0,0
18,98,1005,18,58,1,1
29,77,1001,16,33,0,1
21,40,1001,33,18,1,1
35,36,1000,23,31,0,0
18,78,1009,7,82,0,1
30,47,1017,27,76,1,1
29,51,1020,34,78,0,0
40,88,1021,6,60,0,0
18,62,1017,17,77,0,0
20,91,1017,30,33,0,0
26,47,1001,4,57,0,0
35,67,1001,42,0,0,1
37,30,1001,11,70,1,1
21,45,1024,18,96,0,0
32,66,1013,13,55,0,0
32,86,1021,29,80,0,1
35,82,996,37,70,0,1
40,84,1016,27,96,1,1
22,72,1005,39,40,0,1
25,41,1018,38,56,0,0
41,33,998,18,16,0,0
33,64,1020,12,84,0,0
40,53,1018,11,16,0,0
33,69,1012,18,72,1,1
21,44,1018,44,8,0,0
32,43,1020,27,88,0,0
31,73,1012,33,52,0,1
18,66,1013,18,32,0,0
41,87,997,44,48,1,1
20,96,1014,37,6,0,0
21,40,1018,2,48,0,0
39,40,1020,9,28,0,0
23,40,1014,17,70,1,1
28,50,1020,15,70,0,0
30,87,997,5,25,1,1
31,54,1011,13,89,0,1
30,50,1015,29,47,0,0
19,97,1017,16,76,0,1
33,26,1014,21,58,1,1
40,36,1002,3,99,0,1
36,58,1006,7,76,1,1
39,42,1006,31,50,0,1
33,43,1000,21,26,1,1
22,72,1001,6,10,0,0
20,93,1017,38,8,0,0
23,41,1020,22,71,0,0
28,62,1002,43,87,1,1
40,38,1017,15,9,1,0
29,58,1003,11,16,0,0
36,25,1006,40,3,0,0
19,28,1012,6,18,1,0
34,98,996,7,7,0,1
28,87,1019,13,72,0,0
28,77,998,11,84,1,1
25,60,1023,43,75,0,0
33,78,1012,22,85,0,1
35,63,1014,25,86,0,1
18,50,1000,39,60,0,1
29,98,1017,7,16,0,0
23,48,1013,11,71,0,0
23,81,1024,40,87,0,1
35,80,1022,33,75,0,1
27,76,1004,33,25,0,1
40,81,1014,41,86,0,1
24,57,1015,3,17,0,0
22,59,1013,19,87,0,1
29,77,1004,24,51,1,1
19,82,1020,37,32,0,0
25,92,1004,20,81,0,1
36,82,1017,17,64,0,0
19,77,1019,9,17,1,0
22,50,1024,14,82,0,0
25,82,1020,13,1,0,0
35,26,999,8,25,1,1
29,40,1017,41,59,1,1
32,37,999,12,73,1,1
26,77,1008,16,6,1,1
20,39,1010,37,84,0,1
21,35,1006,27,60,0,1
38,64,1007,24,15,0,0
21,55,1015,43,24,0,0
22,33,1006,6,53,0,0
41,93,996,35,76,0,1
30,82,1008,12,41,0,0
38,57,1001,42,71,1,1
36,98,1005,16,37,0,1
36,78,1013,11,11,1,0
35,60,1019,24,75,0,0
22,91,1003,19,42,1,1
40,28,1023,42,44,0,0
27,93,996,43,0,0,1
34,59,1008,43,38,0,1
23,47,1016,5,48,0,0
21,95,1017,3,48,0,0
40,55,1009,41,47,0,1
19,79,1018,27,79,0,1
30,39,1021,5,79,0,0
29,54,998,4,85,0,1
35,73,1006,22,55,1,1
29,55,1020,24,52,0,0
40,52,1010,38,20,0,0
35,61,1007,20,29,0,0
31,86,998,37,83,1,1
30,68,1001,5,33,1,1
40,34,1004,42,76,0,1
27,34,1000,28,59,1,1
38,32,995,29,77,0,1
38,73,1003,18,68,0,1
37,85,1002,39,42,0,1
21,74,995,14,77,0,1
28,73,998,11,94,1,1
18,95,1020,28,20,1,1
33,80,1008,24,19,0,0
22,45,1012,7,56,0,0
18,89,1007,4,41,0,0
26,64,997,26,54,0,1
29,80,1017,24,69,0,1
30,97,1011,3,18,1,1
24,87,1004,43,58,0,1
34,51,1009,3,62,0,0
36,41,999,40,81,0,1
24,63,998,41,44,0,1
22,54,1006,5,87,0,1
21,75,1018,15,68,0,0
36,36,1012,18,29,1,0
20,47,1011,2,78,0,0
26,39,1022,25,59,1,0
39,51,1013,13,19,0,0
34,25,1004,33,61,0,1
39,42,1010,33,26,1,1
24,73,1023,19,43,0,0
19,95,998,19,37,0,1
26,97,1008,9,50,1,1
22,38,1022,31,3,1,0
29,90,1005,15,21,0,1
33,44,1023,39,54,0,0
41,25,1001,32,11,1,1
29,74,1004,39,11,0,1
19,98,1009,31,16,0,1
26,58,1000,39,44,1,1
19,68,1009,15,69,1,1
35,56,997,4,85,0,1
36,91,1023,13,92,0,0
24,37,1018,3,3,0,0
41,41,1014,7,82,0,0
27,33,1021,14,82,0,0
23,28,1018,36,2,0,0
22,64,1010,36,94,0,1
25,92,1008,15,12,0,0
34,60,1002,36,80,1,1
30,76,996,29,42,1,1
39,79,997,36,59,0,1
41,93,1014,40,38,0,1
38,36,1007,11,96,0,1
39,69,997,4,4,0,0
24,80,1004,43,33,0,1
28,95,1007,3,69,0,1
37,81,996,17,24,0,1
24,41,1007,12,69,1,1
31,94,1000,3,85,0,1
32,96,999,34,21,1,1
22,42,1000,38,93,0,1
27,66,1021,19,86,0,0
39,59,996,29,1,0,1
26,83,999,29,52,0,1
37,48,1023,28,93,0,0
24,66,1009,39,68,1,1
19,77,1009,33,25,0,1
36,33,1023,40,3,0,0
41,88,1023,12,96,1,1
28,51,995,22,38,1,1
31,90,1021,37,74,0,1
18,87,997,36,30,0,1
18,49,1005,39,83,0,1
36,26,1012,11,68,1,1
19,84,1000,32,9,0,1
21,73,1009,7,48,1,1
22,85,1015,27,25,0,0
32,40,995,17,36,0,1
32,37,1018,17,54,0,0
19,78,1021,39,89,0,1
23,70,1019,12,71,0,0
38,95,1000,22,71,1,1
38,88,1018,21,7,1,0
35,33,1009,31,25,1,1
39,60,1014,38,85,1,1
26,52,1010,39,30,1,1
18,97,1019,28,87,1,1
36,73,1005,29,91,1,1
22,66,1001,43,35,0,1
31,90,1019,10,26,1,0
27,66,1014,26,53,0,0
23,82,1000,3,57,1,1
40,26,1006,23,36,0,0
41,89,995,18,0,0,1
30,27,1008,12,87,0,0
29,69,1020,14,64,0,0
27,59,1018,29,99,1,1
33,83,1011,16,15,0,0
19,35,995,16,89,0,1
28,93,997,14,9,0,1
19,65,1004,24,70,0,1
20,31,1011,27,32,0,0
32,26,1003,8,31,1,1
35,60,1022,14,0,0,0
20,54,1016,37,54,0,0
36,89,999,23,87,0,1
37,77,998,37,67,1,1
38,74,1010,42,17,0,1
38,68,1001,40,28,0,1
38,41,1010,32,72,0,1
34,26,1014,15,58,0,0
24,82,1009,21,1,0,0
36,40,998,13,28,0,0
40,36,997,6,80,0,1
27,67,1011,6,44,0,0
34,57,998,37,17,0,1
35,49,1009,7,41,0,0
21,81,1011,40,79,1,1
20,86,1004,39,44,0,1
37,82,1010,26,56,0,1
21,76,999,9,43,1,1
22,93,1007,10,31,1,1
20,54,1012,13,28,1,0
26,50,996,4,45,0,1
36,37,1001,36,54,0,1
19,85,1016,42,43,0,1
29,71,996,33,81,0,1
22,82,1004,11,55,0,1
19,54,1001,7,54,0,1
20,50,1019,25,52,0,0
34,66,1006,37,65,0,1
19,42,1015,37,51,0,0
39,77,1021,31,29,0,0
32,97,1013,21,24,0,0
28,96,1013,24,26,0,0
36,74,1004,30,38,1,1
18,40,1017,8,25,0,0
25,29,1004,29,68,0,1
22,46,1009,14,27,0,0
40,42,1012,31,25,0,0
24,57,1020,2,37,0,0
23,70,1012,39,87,0,1
26,96,1022,11,16,0,0
23,46,1016,7,25,0,0
20,38,1016,24,47,0,0
35,37,1015,42,9,1,0
26,76,996,26,12,1,1
19,59,1000,4,58,0,1
33,88,1011,20,66,0,1
26,29,997,12,93,0,1
18,87,1023,19,11,0,0
19,61,1007,17,47,0,0
39,35,1017,30,34,0,0
32,84,1004,42,42,0,1
34,88,1013,3,23,0,0
23,55,1013,41,25,1,1
31,49,1010,2,52,0,0
35,33,1000,24,20,1,1
38,51,1004,7,43,0,0
30,41,1021,41,2,1,0
29,90,1018,23,86,1,1
26,35,999,36,90,0,1
41,55,995,40,93,0,1
36,84,1005,24,1,1,1
20,26,1001,38,20,0,0
37,69,1015,30,19,0,0
23,44,1012,26,1,1,0
23,65,1019,4,96,0,0
22,37,1013,13,47,0,0
36,59,1006,31,4,0,0
24,81,1009,4,52,1,1
22,57,1002,25,49,0,1
33,63,1019,33,87,0,1
29,33,1002,24,49,0,1
35,39,998,6,85,0,1
27,48,1012,19,6,0,0
22,84,1017,17,98,0,1
35,53,1017,15,78,0,0
38,41,1017,44,80,0,1
37,54,1013,40,55,0,1
40,86,1008,34,17,0,1
39,41,1013,28,69,1,1
22,58,1014,26,67,1,1
41,35,1021,17,89,0,0
34,31,1010,36,15,0,0
29,59,1011,22,49,0,0
33,41,1003,7,87,0,1
19,33,1022,39,2,0,0
24,79,995,38,69,1,1
32,50,1019,15,53,0,0
41,83,1023,43,95,0,1
25,60,1020,25,62,1,1
37,42,999,27,8,0,0
25,44,1016,43,85,0,1
38,87,1005,32,48,1,1
21,43,1006,16,30,0,0
22,53,1012,44,25,0,0
37,39,1014,5,85,1,1
40,83,1020,12,27,0,0
25,53,1005,38,17,0,0
35,38,1016,11,98,1,1
28,87,1006,13,66,0,1
31,80,1022,12,38,0,0
27,67,1009,20,47,1,1
37,74,1017,14,68,0,0
31,96,1003,36,20,0,1
18,96,1013,18,42,0,1
23,91,1006,37,11,0,1
19,39,1017,30,80,0,0
31,68,1024,18,31,1,0
36,30,1021,19,87,0,0
41,58,1002,16,74,0,1
41,89,1012,13,56,1,1
25,95,1017,22,33,0,0
27,59,1014,30,41,0,0
35,48,1002,43,52,0,1
21,29,995,35,29,0,1
32,50,1019,38,97,0,1
25,63,1024,40,91,0,1
38,28,1004,19,24,0,0
22,91,1006,32,19,0,1
28,91,1017,8,22,1,1
31,58,1004,20,57,0,1
36,65,1010,43,24,1,1
29,49,1013,40,78,0,1
25,98,998,20,27,0,1
32,57,1010,11,82,1,1
20,99,1010,3,75,1,1
28,64,1006,30,93,0,1
32,26,1023,34,73,0,0
40,96,999,34,5,0,1
25,43,1021,2,32,0,0
22,41,1024,9,56,0,0
26,59,1012,8,78,0,0
37,49,997,25,97,0,1
28,72,1002,40,34,1,1
23,32,1016,38,90,0,1
19,41,995,17,92,0,1
34,45,1020,22,68,0,0
41,37,995,21,56,0,1
25,34,1003,42,66,0,1
27,49,1011,26,10,0,0
21,63,1015,27,77,1,1
25,25,1018,5,29,0,0
20,76,1000,44,86,0,1
33,31,1016,30,74,0,0
24,36,1001,40,61,1,1
25,97,1003,35,76,0,1
21,48,1006,18,1,0,0
35,52,1022,28,14,0,0
32,57,1014,43,11,0,0
40,96,1010,15,90,0,1
40,55,999,44,53,0,1
28,71,1001,8,37,0,1
30,63,999,23,7,0,0
18,66,1006,28,7,0,0
27,88,1021,30,19,1,1
33,43,1018,9,37,0,0
26,55,1006,13,16,0,0
24,66,1010,13,95,1,1
35,30,1020,44,34,0,0
41,78,1019,6,81,0,0
37,55,1005,11,55,0,0
38,94,1021,21,4,0,0
33,78,1008,23,63,0,1
37,75,1008,40,36,0,1
28,57,1021,35,70,0,0
39,86,1017,8,88,1,1
23,58,1011,31,16,1,1
20,42,1007,28,58,0,1
34,87,1017,33,9,0,0
23,86,1009,35,99,0,1
25,78,1006,22,39,0,1
35,77,1013,20,46,0,0
25,42,1014,44,38,0,0
34,36,1007,11,70,0,0
18,73,998,22,36,1,1
40,49,1001,43,80,1,1
24,95,1020,25,10,0,0
20,87,998,37,91,1,1
40,63,1018,17,96,1,1
24,99,1023,14,30,1,1
32,81,1005,35,67,0,1
19,40,1001,14,36,1,1
29,43,1001,39,7,1,1
19,65,1024,12,87,0,0
24,94,1005,30,65,0,1
23,81,999,29,29,0,1
18,89,1013,7,17,1,1
28,89,1007,38,83,0,1
20,55,1021,18,54,0,0
21,50,1015,18,85,0,0
19,29,998,37,5,0,0
30,50,1017,40,83,0,1
41,45,1008,17,15,0,0
25,27,1019,20,96,1,1
39,98,1012,23,45,0,1
30,57,999,27,76,1,1
31,48,997,31,98,0,1
31,36,1022,30,42,0,0
34,81,1017,21,63,1,1
19,98,1004,44,69,1,1
29,67,1017,24,26,1,1
30,61,1000,2,5,0,0
26,49,1023,16,89,0,0
41,72,1000,7,98,0,1
31,60,1020,13,37,0,0
27,63,1001,12,35,0,1
18,37,1012,42,57,0,0
26,55,1017,42,9,0,0
23,39,997,44,30,0,1
41,87,1005,16,91,1,1
32,81,1012,8,14,1,1
37,26,1002,21,97,0,1
24,62,1024,43,4,0,0
19,25,1013,3,84,1,1
40,45,1018,5,11,1,0
35,25,1024,34,23,1,0
22,99,1018,32,54,1,1
41,48,1016,27,65,0,0
31,89,1011,12,50,0,1
22,82,1016,40,41,0,1
28,27,1014,11,58,1,0
29,71,1004,31,31,0,1
36,25,1018,43,1,0,0
41,95,1014,28,8,0,0
31,73,995,10,83,0,1
21,64,1007,5,8,0,0
39,42,1006,43,42,0,1
23,72,1024,8,79,0,0
18,61,1001,20,36,0,1
39,86,1002,34,65,1,1
37,84,1012,44,73,0,1
21,61,998,14,88,0,1
41,90,1010,34,57,0,1
20,34,995,43,84,0,1
32,39,997,6,21,0,0
40,95,1018,24,24,0,0
23,58,1003,34,50,0,1
22,55,996,42,61,1,1
31,60,998,16,7,0,0
33,52,998,17,85,0,1
36,66,999,30,81,0,1
24,25,1001,22,64,0,1
37,34,1017,42,33,1,1
33,57,996,40,60,0,1
37,89,1007,2,4,0,0
34,52,1017,44,16,0,0
30,38,1005,29,41,0,0
34,97,1004,9,20,0,1
35,93,1000,31,94,0,1
37,72,1003,3,36,0,0
21,78,1020,26,2,1,0
40,98,996,44,73,1,1
23,26,1024,3,31,0,0
29,25,1015,9,47,1,0
32,77,1006,9,73,1,1
35,43,1009,39,10,0,0
37,44,1015,19,56,1,1
19,50,1024,10,30,0,0
21,85,1023,7,77,1,1
32,41,1013,7,62,0,0
33,54,1019,41,74,0,0
41,46,1019,20,30,0,0
26,47,1009,14,88,0,1
33,97,1022,14,34,0,0
38,56,1016,35,71,0,1
33,90,1000,33,53,1,1
22,89,1003,11,54,0,1
27,71,1005,15,37,0,1
34,59,996,12,40,1,1
35,44,1009,15,33,0,0
25,66,1020,19,29,0,0
36,96,1022,9,94,1,1
29,41,1008,10,61,1,1
29,61,1005,21,34,0,0
31,99,1014,9,3,1,1
25,71,1024,28,84,1,1
21,35,1007,10,3,0,0
30,72,1020,39,76,0,1
36,82,1022,3,9,1,0
30,82,1003,34,13,0,1
37,39,995,18,23,0,1
30,86,1021,17,65,0,0
28,32,1014,4,11,1,0
31,83,1015,44,48,0,1
18,54,1021,13,14,1,0
40,69,1024,16,70,0,0
27,70,1000,12,28,1,1
37,78,1018,20,65,0,0
18,96,1019,10,97,0,1
22,79,1023,26,7,0,0
33,85,1009,2,21,0,0
39,38,998,19,81,1,1
34,89,1021,28,74,1,1
24,81,1018,30,14,0,0
22,54,1014,38,2,0,0
26,63,1020,3,22,0,0
38,40,1003,14,27,0,0
37,62,998,2,17,1,1
26,37,1002,16,42,1,1
21,57,1018,37,9,0,0
26,99,1006,19,93,0,1
22,87,1014,26,11,0,0
28,88,1003,26,98,1,1
34,38,995,18,24,0,1
22,29,1003,36,18,0,0
39,74,1010,34,1,0,0
18,82,1019,17,78,0,0
29,38,1023,25,54,0,0
25,58,996,28,73,0,1
34,96,1022,24,67,1,1
38,89,998,33,96,0,1
34,88,1014,16,12,0,0
36,48,1007,25,10,0,0
32,34,1003,28,59,0,1
18,41,1006,11,62,0,0
35,71,1000,40,69,0,1
38,68,1017,11,53,0,0
24,82,1003,11,9,1,1
24,52,1024,38,66,0,0
32,76,999,13,67,0,1
24,47,1007,41,43,1,1
36,82,1020,31,32,0,0
34,81,1024,44,81,0,1
25,94,1024,40,22,0,0
27,81,1007,10,30,0,0
30,82,997,36,96,0,1
37,58,1019,36,14,1,0
23,56,1014,20,96,0,1
38,88,1009,15,18,0,0
32,30,1014,10,83,1,1
35,75,1003,33,52,1,1
23,82,1018,14,42,1,1
36,45,1021,20,23,0,0
31,53,1011,5,43,0,0
21,98,1019,32,66,0,1
34,94,1020,9,98,0,1
35,78,995,40,2,0,1
26,61,1013,16,7,0,0
36,80,1009,27,9,0,0
34,65,1013,31,4,0,0
24,55,1014,40,87,1,1
40,72,1007,41,5,0,0
21,51,1005,6,56,0,0
24,71,1019,16,12,0,0
30,48,1023,10,3,0,0
41,42,1005,17,32,0,0
27,97,1021,32,27,0,0
20,79,1008,26,14,1,1
31,88,1010,8,99,0,1
22,63,1009,27,64,1,1
18,74,1008,23,10,0,0
34,60,1018,27,20,0,0
28,99,1000,2,69,0,1
41,55,1016,38,46,0,0
37,71,1020,6,57,1,1
19,88,1001,43,47,0,1
34,54,1015,14,0,1,0
18,62,1019,27,76,0,0
18,65,1024,9,48,1,0
18,36,999,25,5,0,0
18,56,1004,43,2,0,0
28,53,1012,3,72,0,0
31,60,1023,18,48,0,0
37,74,997,44,56,0,1
34,74,999,43,14,1,1
28,44,1000,25,63,0,1
19,89,1018,25,72,0,1
34,85,1009,31,50,0,1
27,85,1020,32,90,0,1
26,77,1023,22,73,1,1
21,76,1017,26,30,0,0
37,60,1016,18,74,0,0
26,46,1015,44,26,0,0
34,59,998,17,79,1,1
21,43,1020,18,44,1,0
40,82,1018,29,64,0,1
28,61,996,18,39,0,1
26,99,1023,17,15,0,0
27,96,1005,43,76,0,1
24,91,1024,14,18,0,0
36,78,1002,23,81,1,1
19,74,1012,12,30,0,0
33,35,995,8,30,0,0
31,71,1008,29,52,0,1
36,30,1005,10,49,0,0
29,47,1016,6,99,0,0
20,82,1018,18,38,0,0
40,69,1006,2,20,0,0
37,67,1014,4,43,0,0
25,93,998,29,52,0,1
38,28,1009,18,66,0,0
27,80,1017,19,0,0,0
38,82,1021,2,2,0,0
36,53,1019,34,99,0,1
21,38,1012,28,32,0,0
20,47,998,22,42,0,1
26,62,1018,12,28,1,0
20,89,1014,20,45,0,0
31,81,1021,15,43,0,0
30,36,1017,39,38,0,0
22,94,1010,32,88,0,1
18,76,1004,25,73,0,1
30,27,1021,35,48,0,0
40,37,995,35,96,1,1
41,91,1023,8,23,1,0
30,85,1017,31,59,1,1
41,77,1001,34,68,1,1
25,76,998,35,68,0,1
22,62,996,27,0,0,1
39,57,995,9,19,0,1
30,86,1014,43,11,1,1
26,27,1022,27,8,0,0
33,27,996,34,23,1,1
19,95,1010,22,18,1,1
39,99,995,33,63,1,1
24,96,1004,38,8,0,1
18,26,1013,21,92,0,0
23,92,1024,21,2,0,0
35,50,1018,37,63,0,0
22,51,1007,5,85,0,1
41,61,1001,34,30,0,1
29,35,1018,9,31,0,0
39,43,1014,21,55,0,0
27,88,1024,5,90,1,1
28,83,1014,34,18,0,0
26,33,1003,28,16,0,0
30,32,1010,19,32,0,0
23,65,1017,6,58,1,1
34,89,1013,9,2,0,0
22,79,1002,20,81,1,1
18,42,1023,40,15,1,0
32,62,1003,8,77,0,1
33,56,1000,23,15,0,0
33,41,999,28,88,0,1
41,29,1006,42,2,0,0
39,74,1018,10,81,1,1
24,69,1011,35,45,1,1
31,91,1017,40,93,0,1
40,51,1016,11,88,1,1
26,79,999,23,80,0,1
21,73,1003,3,95,0,1
38,67,1007,9,58,1,1
29,28,1015,14,94,0,0
24,93,999,18,29,0,1
36,90,1004,17,36,0,1
30,56,1007,9,42,1,1
21,50,1004,32,96,1,1
30,25,1017,41,2,0,0
21,59,1009,41,66,0,1
24,99,1005,39,39,1,1
27,43,997,37,42,1,1
26,60,995,21,76,1,1
22,38,1002,5,82,0,1
21,33,1015,14,77,0,0
31,78,1004,32,36,0,1
23,90,1007,14,50,0,1
36,25,1002,33,21,0,0
19,64,1000,12,80,1,1
28,84,1002,23,67,1,1
26,26,1010,32,69,0,0
36,52,1002,15,23,0,0
22,80,1020,32,50,0,0
26,90,1019,3,41,0,0
29,33,998,42,91,0,1
27,85,1008,23,88,1,1
23,39,1010,9,12,0,0
24,41,1012,33,21,0,0
30,71,1017,30,21,0,0
33,29,1020,36,73,0,0
24,70,997,14,9,0,1
25,49,1006,41,6,0,0
36,70,1016,14,20,0,0
36,84,995,5,2,1,1
26,52,1000,7,54,0,1
40,40,1018,6,40,0,0
32,93,999,32,91,0,1
35,68,1021,36,25,0,0
34,84,1012,34,88,0,1
22,83,1022,3,96,0,0
28,87,1012,18,97,0,1
27,78,1015,36,93,1,1
28,85,1006,5,24,0,0
37,28,1016,39,62,0,0
20,86,1011,15,61,0,1
30,59,1005,3,55,1,1
36,78,1010,19,6,1,1
26,66,1003,8,14,1,1
36,61,996,43,54,0,1
26,80,1006,7,91,1,1
27,42,998,10,6,0,0
28,31,1003,41,2,0,0
32,76,1016,5,5,0,0
28,41,1018,29,98,0,0
39,59,1010,16,17,0,0
33,86,1010,42,26,1,1
37,69,1016,36,27,1,1
23,33,1006,16,20,1,1
27,75,1013,24,76,0,1
18,49,1017,24,91,0,0
28,80,1000,12,66,0,1
24,25,1011,33,72,0,0
40,69,1005,30,96,0,1
39,44,1017,18,35,0,0
35,51,1015,41,96,0,1
21,93,1017,16,5,0,0
36,53,1023,7,78,0,0
40,34,1016,42,40,0,0
34,80,1006,31,43,1,1
40,43,1023,3,35,0,0
32,62,997,39,79,0,1
24,67,1020,8,99,0,0
37,63,998,30,43,0,1
36,50,999,28,93,0,1
20,67,1001,10,40,1,1
32,78,999,30,98,0,1
25,56,1014,11,12,1,0
20,85,1016,9,28,0,0
39,45,1006,12,1,0,0
19,27,1010,5,86,1,1
37,49,1024,19,10,0,0
41,47,1018,21,1,0,0
19,28,1011,14,99,0,0
39,96,996,7,30,0,1
29,45,1004,11,22,1,1
37,98,1023,42,51,1,1
19,85,1023,9,70,1,1
29,87,1015,4,81,0,1
23,34,1021,13,6,1,0
35,50,1009,34,61,1,1
20,89,1002,13,82,0,1
29,87,1007,29,0,0,0
25,92,999,26,85,0,1
40,92,1014,5,46,0,0
22,80,1003,3,58,0,1
33,41,1014,24,97,0,1
18,50,996,24,40,0,1
19,34,1009,43,92,1,1
34,84,1003,37,72,0,1
33,75,995,32,69,0,1
21,46,1007,17,92,1,1
28,27,1014,11,59,0,0
18,76,1005,27,75,0,1
25,92,1022,8,9,0,0
21,90,1020,15,15,1,0
27,46,998,20,65,1,1
36,40,1016,26,17,1,0
38,35,1001,42,67,0,1
30,85,998,35,8,0,1
23,29,1024,6,51,0,0
22,83,998,10,92,0,1
27,85,1013,11,5,0,0
22,94,1021,26,58,0,0
21,72,1018,36,73,1,1
23,67,1008,17,58,1,1
19,65,1011,31,53,0,1
36,86,997,30,58,0,1
35,50,1002,20,54,0,1
23,25,1002,34,50,0,1
41,49,1009,44,82,0,1
27,80,1006,34,70,0,1
27,55,1022,7,16,0,0
35,86,1020,17,71,0,0
41,35,1000,36,32,1,1
30,98,999,27,80,0,1
19,34,1014,8,55,1,0
29,41,1010,21,25,0,0
32,36,1015,43,60,1,1
39,58,1001,36,14,0,1
20,49,1004,16,85,0,1
37,45,1001,30,95,0,1
22,86,998,23,17,0,1
35,80,1018,3,12,0,0
32,93,997,38,36,0,1
20,76,1017,29,93,0,1
37,60,995,27,47,0,1
25,31,1019,9,55,0,0
29,72,1006,20,62,0,1
29,44,999,42,70,0,1
31,99,1001,30,73,1,1
21,72,1004,20,55,0,1
26,58,1007,25,8,0,0
36,30,1012,12,75,1,1
27,37,1006,22,73,0,1
21,93,999,13,98,1,1
39,26,1012,42,44,1,1
26,86,1016,6,75,0,0
39,62,1013,20,79,0,1
20,66,1021,19,25,0,0
35,91,1020,24,2,1,0
29,87,1021,40,88,0,1
25,33,1008,38,93,0,1
38,48,1006,22,99,1,1
